Engine_RatedPower_kw,Engine_Displacement_ltr,Engine_IdlingSpeed_rpm,Engine_RatedSpeed_rpm,GrossVehicleMass_t,CurbMassChassis_kg,Gearbox_TransmissionRatioFinalGear,Gearbox_TransmissionType,Gearbox_GearsCount,RDL_CO2_gkm,RDR_CO2_gkm,LHL_CO2_gkm,LHR_CO2_gkm,y0,y1,y2,y3
0.4229607250755287,0.5135135135135137,0.46296296296296297,0.0,0.4782608695652174,0.6964102564102564,1.0,0.0,0.6,0.23793333333333333,0.2934,0.2273,0.2943,0.23163068,0.28758368,0.22148627,0.29010606
0.4229607250755287,0.4594594594594596,0.9259259259259259,0.6666666666666666,0.391304347826087,0.4023076923076923,1.0,0.0,0.6,0.22266666666666668,0.2773333333333333,0.2134333333333333,0.2797,0.22757512,0.28275338,0.21695259,0.28534183
0.3776435045317221,0.5135135135135137,0.9259259259259259,0.6666666666666666,0.40000000000000013,0.3905128205128205,1.0,0.0,0.6,0.23066666666666666,0.28836666666666666,0.22113333333333332,0.28983333333333333,0.22965357,0.285462,0.21938321,0.2880435
0.28700906344410876,0.5135135135135137,0.0,0.0,0.30434782608695654,0.41307692307692306,1.0,0.0,0.6,0.23270000000000002,0.28536666666666666,0.226,0.2896666666666667,0.22828197,0.28349775,0.21782184,0.286116
0.36253776435045315,0.5270270270270272,0.46296296296296297,0.0,0.4782608695652174,0.5402564102564102,1.0,0.0,0.6,0.2303,0.2862,0.21983333333333333,0.28873333333333334,0.22975913,0.28509337,0.21951053,0.28780422
0.36253776435045315,0.5270270270270272,0.46296296296296297,0.0,0.4782608695652174,0.5428205128205128,1.0,0.0,0.6,0.22883333333333333,0.2827,0.2188,0.28553333333333336,0.22980207,0.28514886,0.21955456,0.2878527
0.4229607250755287,0.5135135135135137,0.46296296296296297,0.0,0.4782608695652174,0.7605128205128205,1.0,0.0,0.6,0.24159999999999998,0.29696666666666666,0.23123333333333335,0.29873333333333335,0.23287112,0.2891202,0.22283298,0.29177478
0.28700906344410876,0.5135135135135137,0.0,0.0,0.30434782608695654,0.46102564102564103,1.0,0.0,0.6,0.22573333333333334,0.28140000000000004,0.21583333333333332,0.2838333333333333,0.22845575,0.28367072,0.21804112,0.28630844
0.46827794561933533,0.5270270270270272,0.46296296296296297,0.25,0.5652173913043478,0.617948717948718,1.0,0.0,0.6,0.23540000000000003,0.29186666666666666,0.22396666666666665,0.2927,0.23362052,0.29077765,0.2235071,0.29353574
0.33534743202416917,0.4594594594594596,0.9259259259259259,0.6666666666666666,0.391304347826087,0.4023076923076923,1.0,0.0,0.6,0.2245,0.2782,0.2149333333333333,0.28,0.22723165,0.28240266,0.21649075,0.28492638
0.4229607250755287,0.4594594594594596,0.9259259259259259,0.6666666666666666,0.391304347826087,0.4176923076923077,1.0,0.0,0.6,0.22563333333333332,0.28290000000000004,0.21586666666666668,0.2848333333333333,0.22773477,0.28291866,0.2171649,0.28553593
0.4229607250755287,0.5135135135135137,0.46296296296296297,0.6666666666666666,0.21739130434782608,0.3823076923076923,1.0,0.0,0.6,0.24703333333333335,0.3016333333333333,0.2422,0.30673333333333336,0.2341784,0.29173282,0.22431752,0.29465708
0.3323262839879154,0.5135135135135137,0.46296296296296297,0.6666666666666666,0.4782608695652174,0.67,1.0,0.0,0.6,0.25483333333333336,0.31420000000000003,0.2458,0.31756666666666666,0.23943493,0.29831484,0.22940068,0.30117127
0.28700906344410876,0.5135135135135137,0.0,0.0,0.30434782608695654,0.45974358974358975,1.0,0.0,0.6,0.22963333333333333,0.2846666666666667,0.22003333333333333,0.28773333333333334,0.2284497,0.2836647,0.21803345,0.2863017
0.28700906344410876,0.5135135135135137,0.0,0.0,0.30434782608695654,0.428974358974359,1.0,0.0,0.6,0.2187,0.2724333333333333,0.20879999999999999,0.27363333333333334,0.22833744,0.28355306,0.21789157,0.28617722
0.36253776435045315,0.5270270270270272,0.46296296296296297,0.0,0.4782608695652174,0.6248717948717949,1.0,0.0,0.6,0.24866666666666667,0.3036333333333333,0.2417,0.3096333333333333,0.23069358,0.28639814,0.22051467,0.2889247
0.28700906344410876,0.5135135135135137,0.0,0.0,0.30434782608695654,0.4635897435897436,1.0,0.0,0.6,0.22590000000000002,0.28159999999999996,0.21603333333333333,0.28409999999999996,0.22846687,0.28368175,0.21805519,0.28632078
0.4229607250755287,0.5135135135135137,0.46296296296296297,0.6666666666666666,0.4782608695652174,0.5725641025641026,1.0,0.0,0.6,0.23529999999999998,0.2944,0.2240666666666667,0.29483333333333334,0.23609969,0.29423556,0.22601712,0.29693297
0.36253776435045315,0.5270270270270272,0.46296296296296297,0.0,0.4782608695652174,0.47025641025641024,1.0,0.0,0.6,0.24766666666666667,0.3037,0.24136666666666667,0.31093333333333334,0.22890407,0.28412786,0.21860646,0.2868078
0.36253776435045315,0.5270270270270272,0.46296296296296297,0.0,0.4782608695652174,0.42333333333333334,1.0,0.0,0.6,0.2535,0.3080333333333333,0.2489,0.31666666666666665,0.2281631,0.28337923,0.21767218,0.2859847
0.36253776435045315,0.5270270270270272,0.46296296296296297,0.0,0.4782608695652174,0.4907692307692308,1.0,0.0,0.6,0.22443333333333332,0.2783333333333333,0.2139,0.2808,0.22916988,0.28440002,0.21889858,0.2870821
0.33534743202416917,0.4594594594594596,0.9259259259259259,0.6666666666666666,0.391304347826087,0.3933333333333333,1.0,0.0,0.6,0.22253333333333333,0.2754333333333333,0.21286666666666668,0.2763333333333333,0.2271857,0.28235653,0.21643429,0.28487045
0.28700906344410876,0.5135135135135137,0.0,0.0,0.30434782608695654,0.47897435897435897,1.0,0.0,0.6,0.2246,0.2804333333333333,0.2143,0.28253333333333336,0.22853264,0.28374693,0.21813872,0.28639412
0.46827794561933533,0.5135135135135137,0.9259259259259259,0.6666666666666666,0.43478260869565216,0.42333333333333334,1.0,0.0,0.6,0.24036666666666667,0.3006666666666667,0.23053333333333334,0.3037,0.2333917,0.2906784,0.2232851,0.2933434
0.33534743202416917,0.4594594594594596,0.9259259259259259,0.6666666666666666,0.391304347826087,0.3933333333333333,1.0,0.0,0.6,0.22433333333333333,0.27803333333333335,0.21476666666666666,0.2798333333333333,0.2271857,0.28235653,0.21643429,0.28487045
0.46827794561933533,0.5135135135135137,0.9259259259259259,0.6666666666666666,0.4782608695652174,0.5166666666666667,1.0,0.0,0.6,0.2275,0.28286666666666666,0.21653333333333333,0.281,0.23391184,0.29136992,0.2238011,0.2940429
0.28700906344410876,0.2432432432432434,0.46296296296296297,0.0,0.20869565217391292,0.3594871794871795,1.0,0.0,0.6,0.24259999999999998,0.29873333333333335,0.23623333333333335,0.30616666666666664,0.23904574,0.29701102,0.23039989,0.3013462
0.3323262839879154,0.2432432432432434,0.9259259259259259,0.6666666666666666,0.36521739130434777,0.39205128205128204,1.0,0.0,0.6,0.23336666666666667,0.2931333333333333,0.22193333333333332,0.2939,0.23408031,0.29191738,0.22398512,0.29455456
0.3323262839879154,0.5135135135135137,0.46296296296296297,0.0,0.4782608695652174,0.5164102564102564,1.0,0.0,0.6,0.21993333333333331,0.2745,0.2092,0.27496666666666664,0.2292125,0.2844333,0.218942,0.2871176
0.36253776435045315,0.5270270270270272,0.46296296296296297,0.0,0.4434782608695653,0.5466666666666666,1.0,0.0,0.6,0.2485,0.30396666666666666,0.24063333333333334,0.30973333333333336,0.2298553,0.28525028,0.2196219,0.28793356
0.46827794561933533,0.5270270270270272,0.46296296296296297,0.25,0.4782608695652174,0.5884615384615385,1.0,0.0,0.6,0.23046666666666665,0.28696666666666665,0.2191,0.2885,0.23321566,0.2903205,0.22309259,0.2930473
