Engine_RatedPower_kw,Engine_Displacement_ltr,Engine_IdlingSpeed_rpm,Engine_RatedSpeed_rpm,GrossVehicleMass_t,CurbMassChassis_kg,Gearbox_TransmissionRatioFinalGear,Gearbox_TransmissionType,Gearbox_GearsCount,RDL_CO2_gkm,RDR_CO2_gkm,LHL_CO2_gkm,LHR_CO2_gkm,y0,y1,y2,y3,CO2v
0.33534743202416917,0.4594594594594596,0.9259259259259259,0.6666666666666666,0.391304347826087,0.3933333333333333,1.0,0.0,0.6,0.22253333333333333,0.2754333333333333,0.21286666666666668,0.2763333333333333,0.22481865,0.28040382,0.21486573,0.28180382,772.56
0.28700906344410876,0.5135135135135137,0.0,0.0,0.30434782608695654,0.47897435897435897,1.0,0.0,0.6,0.2246,0.2804333333333333,0.2143,0.28253333333333336,0.22761086,0.2832929,0.21771361,0.28510252,786.68
0.46827794561933533,0.5135135135135137,0.9259259259259259,0.6666666666666666,0.43478260869565216,0.42333333333333334,1.0,0.0,0.6,0.24036666666666667,0.3006666666666667,0.23053333333333334,0.3037,0.22623804,0.2818535,0.21632527,0.28348562,845.5
0.33534743202416917,0.4594594594594596,0.9259259259259259,0.6666666666666666,0.391304347826087,0.3933333333333333,1.0,0.0,0.6,0.22433333333333333,0.27803333333333335,0.21476666666666666,0.2798333333333333,0.22481865,0.28040382,0.21486573,0.28180382,781.42
0.46827794561933533,0.5135135135135137,0.9259259259259259,0.6666666666666666,0.4782608695652174,0.5166666666666667,1.0,0.0,0.6,0.2275,0.28286666666666666,0.21653333333333333,0.281,0.2332496,0.29018214,0.22311486,0.2918544,786.36
0.28700906344410876,0.2432432432432434,0.46296296296296297,0.0,0.20869565217391292,0.3594871794871795,1.0,0.0,0.6,0.24259999999999998,0.29873333333333335,0.23623333333333335,0.30616666666666664,0.2403447,0.29601645,0.23213135,0.3000875,854.57
0.3323262839879154,0.2432432432432434,0.9259259259259259,0.6666666666666666,0.36521739130434777,0.39205128205128204,1.0,0.0,0.6,0.23336666666666667,0.2931333333333333,0.22193333333333332,0.2939,0.23395121,0.29171315,0.22355181,0.29288518,817.8
0.3323262839879154,0.5135135135135137,0.46296296296296297,0.0,0.4782608695652174,0.5164102564102564,1.0,0.0,0.6,0.21993333333333331,0.2745,0.2092,0.27496666666666664,0.22711033,0.2827686,0.21721037,0.2845075,766.58
0.36253776435045315,0.5270270270270272,0.46296296296296297,0.0,0.4434782608695653,0.5466666666666666,1.0,0.0,0.6,0.2485,0.30396666666666666,0.24063333333333334,0.30973333333333336,0.22933125,0.28508803,0.21946068,0.28711897,866.51
0.46827794561933533,0.5270270270270272,0.46296296296296297,0.25,0.4782608695652174,0.5884615384615385,1.0,0.0,0.6,0.23046666666666665,0.28696666666666665,0.2191,0.2885,0.23297432,0.28984845,0.2228593,0.29151455,803.74
0.4229607250755287,0.5135135135135137,0.46296296296296297,0.6666666666666666,0.4782608695652174,0.5582051282051282,1.0,0.0,0.6,0.23246666666666665,0.29109999999999997,0.22190000000000001,0.2918,0.23420295,0.2913975,0.22400795,0.29297566,813.29
0.4229607250755287,0.5135135135135137,0.46296296296296297,0.6666666666666666,0.17391304347826086,0.5428205128205128,1.0,0.0,0.6,0.23409999999999997,0.29153333333333337,0.22376666666666664,0.29236666666666666,0.23441213,0.29160765,0.22425194,0.2931688,816.12
0.4229607250755287,0.5135135135135137,0.0,0.0,0.30434782608695654,0.4551282051282051,1.0,0.0,0.6,0.22123333333333334,0.2760666666666667,0.21123333333333336,0.27696666666666664,0.22781628,0.28350216,0.21792595,0.2853458,772.45
0.4229607250755287,0.5135135135135137,0.46296296296296297,0.6666666666666666,0.4782608695652174,0.5825641025641025,1.0,0.0,0.6,0.23663333333333333,0.2959,0.22566666666666665,0.2971,0.23466262,0.2918838,0.22446711,0.2934744,827.75
0.3021148036253776,0.2297297297297297,0.0,0.0,0.0,0.22666666666666666,1.0,0.0,0.6,0.23956666666666668,0.294,0.235,0.3013,0.23791742,0.29218346,0.22942446,0.2975185,843.11
0.4229607250755287,0.5135135135135137,0.46296296296296297,0.0,0.4782608695652174,0.6433333333333333,1.0,0.0,0.6,0.22996666666666665,0.28496666666666665,0.2194333333333333,0.28646666666666665,0.22998756,0.28576025,0.22012222,0.28789017,799.7
0.28700906344410876,0.2432432432432434,0.46296296296296297,0.0,0.20869565217391292,0.27025641025641023,1.0,0.0,0.6,0.23716666666666666,0.2935666666666667,0.23086666666666666,0.30083333333333334,0.23690969,0.29181135,0.22832552,0.29592878,838.57
0.28700906344410876,0.5135135135135137,0.0,0.0,0.30434782608695654,0.41923076923076924,1.0,0.0,0.6,0.23803333333333335,0.29303333333333337,0.23106666666666667,0.2985,0.22810599,0.28381005,0.21821684,0.28568462,834.29
0.513595166163142,0.5135135135135137,0.46296296296296297,0.6666666666666666,0.4782608695652174,0.6723076923076923,1.0,0.0,0.6,0.24536666666666668,0.30496666666666666,0.23306666666666667,0.30446666666666666,0.24154508,0.29918382,0.23199968,0.30132076,850.35
0.3323262839879154,0.5135135135135137,0.46296296296296297,0.6666666666666666,0.4782608695652174,0.4725641025641026,1.0,0.0,0.6,0.23320000000000002,0.2915,0.22303333333333333,0.29333333333333333,0.23258859,0.28931457,0.22252929,0.29107025,817.26
0.4229607250755287,0.5135135135135137,0.46296296296296297,0.6666666666666666,0.21739130434782608,0.31358974358974356,1.0,0.0,0.6,0.2429,0.2995666666666667,0.2367,0.305,0.23706108,0.29310033,0.22812186,0.29616156,852.95
0.36253776435045315,0.5270270270270272,0.46296296296296297,0.0,0.20869565217391292,0.33589743589743587,1.0,0.0,0.6,0.22240000000000001,0.27826666666666666,0.21209999999999998,0.2808333333333333,0.2365892,0.29199708,0.22783346,0.2955051,781.03
0.36253776435045315,0.5270270270270272,0.46296296296296297,0.0,0.5652173913043478,0.5671794871794872,1.0,0.0,0.6,0.24756666666666668,0.3011333333333333,0.241,0.30756666666666665,0.22952637,0.2852909,0.2196601,0.2873496,862.03
0.36253776435045315,0.5270270270270272,0.46296296296296297,0.0,0.4782608695652174,0.5523076923076923,1.0,0.0,0.6,0.22796666666666665,0.28286666666666666,0.2176,0.2842,0.22938412,0.28514373,0.21951386,0.28718087,793.31
0.40181268882175225,0.4594594594594596,0.9259259259259259,0.6666666666666666,0.5652173913043478,0.5076923076923077,1.0,0.0,0.6,0.25656666666666667,0.3151,0.2496,0.3211333333333333,0.23231474,0.28899994,0.22220421,0.29074484,898.38
0.46827794561933533,0.5270270270270272,0.46296296296296297,0.25,0.4782608695652174,0.6210256410256411,1.0,0.0,0.6,0.23616666666666666,0.29146666666666665,0.22576666666666664,0.29286666666666666,0.23322183,0.29015487,0.22307904,0.29179403,818.85
0.3323262839879154,0.2432432432432434,0.9259259259259259,0.6666666666666666,0.36521739130434777,0.3923076923076923,1.0,0.0,0.6,0.23609999999999998,0.2956666666666667,0.22503333333333334,0.29733333333333334,0.23395106,0.29171252,0.22355174,0.29288483,827.58
0.3323262839879154,0.5135135135135137,0.46296296296296297,0.0,0.4782608695652174,0.498974358974359,1.0,0.0,0.6,0.21873333333333334,0.2728333333333333,0.20803333333333335,0.2731,0.22590122,0.28151065,0.21598138,0.2830842,761.65
0.4229607250755287,0.5135135135135137,0.46296296296296297,0.6666666666666666,0.4782608695652174,0.49923076923076926,1.0,0.0,0.6,0.22426666666666664,0.27859999999999996,0.2145,0.27986666666666665,0.23323679,0.29018176,0.2231253,0.29184526,781.38
0.36253776435045315,0.5270270270270272,0.46296296296296297,0.0,0.4782608695652174,0.5264102564102564,1.0,0.0,0.6,0.23286666666666667,0.2895,0.22340000000000002,0.2934,0.22820082,0.28390545,0.21831742,0.28579032,817.23
0.36253776435045315,0.5270270270270272,0.46296296296296297,0.0,0.4782608695652174,0.6410256410256411,1.0,0.0,0.6,0.233,0.2884333333333333,0.22243333333333332,0.2907,0.2299583,0.28573018,0.22009735,0.28786093,811.14
0.3474320241691843,0.5135135135135137,0.0,0.0,0.30434782608695654,0.4682051282051282,1.0,0.0,0.6,0.22866666666666666,0.28413333333333335,0.2187,0.28686666666666666,0.22770923,0.28339338,0.2178152,0.2852188,799.57
0.28700906344410876,0.5135135135135137,0.0,0.0,0.5652173913043478,0.6782051282051282,1.0,0.0,0.6,0.2553666666666667,0.3099,0.24866666666666667,0.31629999999999997,0.24198326,0.29886243,0.23342313,0.30174714,887.29
0.46827794561933533,0.5135135135135137,0.9259259259259259,0.6666666666666666,0.43478260869565216,0.45692307692307693,1.0,0.0,0.6,0.23546666666666666,0.2932666666666667,0.22463333333333332,0.29333333333333333,0.22757134,0.2832726,0.217667,0.28505975,819.13
0.4229607250755287,0.5135135135135137,0.46296296296296297,0.6666666666666666,0.4782608695652174,0.6720512820512821,0.40277777777777785,0.0,0.6,0.2569,0.31653333333333333,0.24736666666666668,0.3199,0.24096641,0.29840374,0.231607,0.30077162,894.57
0.4229607250755287,0.5135135135135137,0.46296296296296297,0.0,0.4782608695652174,0.5858974358974359,1.0,0.0,0.6,0.21803333333333333,0.27140000000000003,0.20729999999999998,0.2712,0.22965327,0.28541836,0.21979077,0.28750342,757.1
0.36253776435045315,0.5270270270270272,0.46296296296296297,0.0,0.20869565217391292,0.3823076923076923,1.0,0.0,0.6,0.22633333333333333,0.28203333333333336,0.21646666666666667,0.2852,0.23035505,0.28588322,0.22065513,0.2882332,793.96
0.3323262839879154,0.5135135135135137,0.46296296296296297,0.6666666666666666,0.4782608695652174,0.4979487179487179,1.0,0.0,0.6,0.23146666666666665,0.28913333333333335,0.22116666666666668,0.2904333333333333,0.23283616,0.28965807,0.22275962,0.29136828,809.61
0.4229607250755287,0.5135135135135137,0.46296296296296297,0.6666666666666666,0.43478260869565216,0.48846153846153845,1.0,0.0,0.6,0.23146666666666665,0.28863333333333335,0.2217,0.2900666666666667,0.2329866,0.28984606,0.22290424,0.29154637,809.25
0.4229607250755287,0.5135135135135137,0.46296296296296297,0.6666666666666666,0.7391304347826086,0.6256410256410256,1.0,0.0,0.6,0.26156666666666667,0.32066666666666666,0.25576666666666664,0.32766666666666666,0.2408427,0.29859474,0.23122543,0.30057758,917.34
0.46827794561933533,0.5270270270270272,0.46296296296296297,0.25,0.4782608695652174,0.5869230769230769,1.0,0.0,0.6,0.23363333333333333,0.2879333333333333,0.22343333333333332,0.2895,0.23296914,0.28984222,0.22285521,0.29150924,809.63
0.4229607250755287,0.5135135135135137,0.46296296296296297,0.6666666666666666,0.43478260869565216,0.5282051282051282,1.0,0.0,0.6,0.2308,0.2895666666666667,0.2205,0.29136666666666666,0.2335445,0.29058895,0.22340173,0.29220852,810.87
0.4229607250755287,0.5135135135135137,0.46296296296296297,0.6666666666666666,0.4782608695652174,0.6210256410256411,1.0,0.0,0.6,0.23403333333333334,0.2914,0.22276666666666664,0.2904333333333333,0.23628205,0.2936751,0.22613889,0.29530877,811.62
0.33534743202416917,0.4594594594594596,0.9259259259259259,0.6666666666666666,0.391304347826087,0.4035897435897436,1.0,0.0,0.6,0.22453333333333333,0.27823333333333333,0.2149333333333333,0.28,0.22464636,0.28022513,0.21469024,0.28160086,781.93
0.28700906344410876,0.2432432432432434,0.46296296296296297,0.0,0.4782608695652174,0.4025641025641026,1.0,0.0,0.6,0.22136666666666668,0.2778,0.2105,0.27976666666666666,0.22291023,0.27847618,0.21289808,0.2795363,777.52
0.36253776435045315,0.5270270270270272,0.46296296296296297,0.0,0.4782608695652174,0.5112820512820513,1.0,0.0,0.6,0.22896666666666665,0.2828333333333333,0.21926666666666667,0.2859333333333333,0.22713625,0.28279525,0.21723671,0.2845385,798.02
0.36253776435045315,0.5270270270270272,0.46296296296296297,0.0,0.4782608695652174,0.6528205128205128,1.0,0.0,0.6,0.23329999999999998,0.28863333333333335,0.22263333333333332,0.2908,0.23003438,0.28580645,0.22016339,0.28793913,811.55
0.4229607250755287,0.5135135135135137,0.46296296296296297,0.6666666666666666,0.4782608695652174,0.48743589743589744,1.0,0.0,0.6,0.22963333333333333,0.2859,0.2200666666666667,0.28676666666666667,0.2330895,0.2899856,0.22299455,0.2916696,800.95
0.4229607250755287,0.5135135135135137,0.46296296296296297,0.6666666666666666,0.4782608695652174,0.5715384615384616,1.0,0.0,0.6,0.24509999999999998,0.3015333333333333,0.2372,0.3045333333333333,0.23439044,0.29158407,0.22418913,0.29317048,853.08
0.29003021148036257,0.5,0.0,0.6666666666666666,0.4782608695652174,0.5471794871794872,1.0,0.0,0.6,0.21666666666666667,0.274,0.20363333333333333,0.2718333333333333,0.22109443,0.2766607,0.21100868,0.27736577,755.75
0.46827794561933533,0.5135135135135137,0.0,0.0,0.4782608695652174,0.5576923076923077,1.0,0.0,0.6,0.23656666666666668,0.29283333333333333,0.2271,0.2952,0.23687848,0.29367146,0.22738226,0.29597625,824.67
0.4229607250755287,0.5135135135135137,0.46296296296296297,0.6666666666666666,0.21739130434782608,0.3828205128205128,1.0,0.0,0.6,0.24986666666666668,0.30573333333333336,0.24523333333333336,0.3131,0.23224679,0.28869122,0.22228752,0.29064158,877.09
0.4229607250755287,0.5135135135135137,0.46296296296296297,0.6666666666666666,0.43478260869565216,0.4976923076923077,1.0,0.0,0.6,0.2248666666666667,0.2805666666666667,0.21506666666666668,0.28040000000000004,0.23306084,0.28994554,0.22296809,0.29163337,783.32
0.4229607250755287,0.4594594594594596,0.9259259259259259,0.6666666666666666,0.13043478260869565,0.2651282051282051,1.0,0.0,0.6,0.22086666666666668,0.2757,0.2123,0.27753333333333335,0.24008802,0.29597855,0.23179236,0.29971862,774.28
0.4229607250755287,0.5135135135135137,0.46296296296296297,0.0,0.4782608695652174,0.6015384615384616,1.0,0.0,0.6,0.22326666666666664,0.27523333333333333,0.21346666666666667,0.2758333333333333,0.22973275,0.2854988,0.21987215,0.28759947,772.13
0.28700906344410876,0.5135135135135137,0.0,0.0,0.30434782608695654,0.46923076923076923,1.0,0.0,0.6,0.226,0.2817,0.2161,0.2842,0.22763708,0.28332016,0.21774028,0.28513348,791.68
0.36253776435045315,0.5270270270270272,0.46296296296296297,0.0,0.4782608695652174,0.5658974358974359,1.0,0.0,0.6,0.22886666666666666,0.2833,0.2186,0.2849333333333333,0.2295427,0.28530705,0.21967693,0.28736967,795.68
0.46827794561933533,0.5135135135135137,0.0,0.0,0.30434782608695654,0.4887179487179487,1.0,0.0,0.6,0.22590000000000002,0.28326666666666667,0.21546666666666667,0.28513333333333335,0.22797006,0.28365746,0.21808779,0.28552866,793.25
0.3323262839879154,0.5135135135135137,0.46296296296296297,0.6666666666666666,0.4782608695652174,0.47846153846153844,1.0,0.0,0.6,0.23236666666666667,0.2888,0.22266666666666668,0.29136666666666666,0.23263028,0.28937405,0.22256507,0.29111916,812.6
0.28700906344410876,0.5135135135135137,0.0,0.0,0.1478260869565217,0.4194871794871795,1.0,0.0,0.6,0.2250666666666667,0.28140000000000004,0.21526666666666666,0.28440000000000004,0.22901121,0.2847257,0.21912916,0.2867538,791.23
0.40181268882175225,0.5,0.0,0.6666666666666666,0.5652173913043478,0.6861538461538461,1.0,0.0,0.6,0.23146666666666665,0.2909333333333333,0.21963333333333332,0.2899333333333333,0.22356251,0.2791895,0.21352866,0.28029686,807.8
0.4229607250755287,0.5135135135135137,0.46296296296296297,0.0,0.4782608695652174,0.6984615384615385,1.0,0.0,0.6,0.22796666666666665,0.2834333333333333,0.21723333333333336,0.2833333333333333,0.23054928,0.28632244,0.22061503,0.2884367,791.5
0.46827794561933533,0.5270270270270272,0.46296296296296297,0.25,0.4782608695652174,0.5564102564102564,0.5444444444444443,0.5,1.0,0.23979999999999999,0.2970666666666667,0.22920000000000001,0.2988,0.2432313,0.30062407,0.23470499,0.30366534,834.35
0.36253776435045315,0.5270270270270272,0.46296296296296297,0.0,0.20869565217391292,0.4166666666666667,1.0,0.0,0.6,0.22563333333333332,0.27863333333333334,0.21656666666666669,0.2823333333333333,0.22917426,0.28491503,0.219306,0.2869397,787.85
0.28700906344410876,0.5135135135135137,0.0,0.0,0.30434782608695654,0.41307692307692306,1.0,0.0,0.6,0.23270000000000002,0.28536666666666666,0.226,0.2896666666666667,0.22814476,0.28385064,0.21825625,0.2857302,811.4
0.3323262839879154,0.5135135135135137,0.46296296296296297,0.6666666666666666,0.4782608695652174,0.5061538461538462,1.0,0.0,0.6,0.22623333333333334,0.28236666666666665,0.21536666666666668,0.282,0.23294535,0.289803,0.22286108,0.29149827,787.09
0.28700906344410876,0.5135135135135137,0.0,0.0,0.30434782608695654,0.45256410256410257,1.0,0.0,0.6,0.2278,0.2829333333333333,0.2179333333333333,0.28573333333333334,0.22780612,0.28349584,0.21791248,0.28533262,796.48
0.36253776435045315,0.5270270270270272,0.46296296296296297,0.0,0.20869565217391292,0.39384615384615385,1.0,0.0,0.6,0.2286,0.2853,0.21873333333333334,0.28846666666666665,0.22954899,0.285242,0.21969606,0.28736478,802.86
0.36253776435045315,0.5270270270270272,0.46296296296296297,0.0,0.4782608695652174,0.47025641025641024,1.0,0.0,0.6,0.24766666666666667,0.3037,0.24136666666666667,0.31093333333333334,0.22540599,0.28099564,0.21547925,0.2825019,869.24
0.36253776435045315,0.5270270270270272,0.46296296296296297,0.0,0.4782608695652174,0.6161538461538462,1.0,0.0,0.6,0.22973333333333334,0.2841666666666667,0.21936666666666668,0.28563333333333335,0.22982839,0.28559583,0.2199709,0.28771424,797.88
0.36253776435045315,0.5270270270270272,0.46296296296296297,0.0,0.4782608695652174,0.48384615384615387,1.0,0.0,0.6,0.22946666666666665,0.28396666666666665,0.21973333333333334,0.28796666666666665,0.22565717,0.28125647,0.21573423,0.2827975,802.53
0.46827794561933533,0.5135135135135137,0.0,0.0,0.391304347826087,0.45564102564102565,1.0,0.0,0.6,0.2184333333333333,0.2727,0.2082,0.27276666666666666,0.22772354,0.28340253,0.21783412,0.2852372,761.1
0.36253776435045315,0.5270270270270272,0.46296296296296297,0.0,0.4782608695652174,0.5617948717948718,1.0,0.0,0.6,0.23203333333333334,0.28846666666666665,0.22143333333333332,0.29123333333333334,0.22951645,0.28528014,0.21964976,0.2873384,811.25
0.46827794561933533,0.5270270270270272,0.46296296296296297,0.25,0.2956521739130434,0.5443589743589744,0.5444444444444443,0.5,1.0,0.2678333333333333,0.32273333333333337,0.264,0.33153333333333335,0.2452409,0.30303746,0.23682788,0.30608922,932.32
0.3474320241691843,0.5135135135135137,0.0,0.0,0.30434782608695654,0.4782051282051282,1.0,0.0,0.6,0.22693333333333332,0.28313333333333335,0.21723333333333336,0.2858,0.2276431,0.28332472,0.21774794,0.28514087,796.0
0.36253776435045315,0.5270270270270272,0.46296296296296297,0.0,0.4782608695652174,0.5151282051282051,1.0,0.0,0.6,0.22906666666666667,0.28290000000000004,0.21933333333333332,0.286,0.2274107,0.28308132,0.2175155,0.28486124,798.22
0.46827794561933533,0.5270270270270272,0.46296296296296297,0.25,0.4782608695652174,0.6497435897435897,1.0,0.0,0.6,0.23476666666666665,0.29159999999999997,0.22336666666666669,0.2926333333333333,0.23357293,0.29059318,0.22339676,0.29219538,816.37
0.28700906344410876,0.5135135135135137,0.0,0.0,0.30434782608695654,0.49025641025641026,1.0,0.0,0.6,0.23233333333333334,0.28833333333333333,0.22326666666666664,0.2919333333333333,0.22760853,0.28329036,0.21771151,0.28509977,814.06
0.3323262839879154,0.5135135135135137,0.46296296296296297,0.6666666666666666,0.4782608695652174,0.47846153846153844,1.0,0.0,0.6,0.23236666666666667,0.2888,0.22266666666666668,0.29136666666666666,0.23263028,0.28937405,0.22256507,0.29111916,812.6
0.4229607250755287,0.4594594594594596,0.9259259259259259,0.6666666666666666,0.391304347826087,0.3971794871794872,1.0,0.0,0.6,0.2228,0.27746666666666664,0.21366666666666667,0.2799333333333333,0.2248505,0.28043678,0.21489832,0.28184137,780.46
0.4229607250755287,0.5135135135135137,0.46296296296296297,0.6666666666666666,0.4782608695652174,0.536923076923077,1.0,0.0,0.6,0.23216666666666666,0.29133333333333333,0.2212,0.29309999999999997,0.23391503,0.2910641,0.22374268,0.29264858,815.21
0.40181268882175225,0.5,0.0,1.0,0.43478260869565216,0.4146153846153846,1.0,0.0,0.6,0.22013333333333332,0.2753,0.2094,0.27413333333333334,0.22151417,0.27712134,0.21141706,0.27785185,765.35
0.4229607250755287,0.5135135135135137,0.46296296296296297,0.0,0.4782608695652174,0.5102564102564102,1.0,0.0,0.6,0.2192,0.27316666666666667,0.20916666666666667,0.2741,0.22693709,0.28258732,0.2170344,0.28430492,764.57
0.3021148036253776,0.2297297297297297,1.0,0.0,0.391304347826087,0.42,1.0,0.0,0.6,0.24576666666666666,0.3004,0.23929999999999998,0.30623333333333336,0.24420398,0.3009759,0.23609905,0.3050783,857.82
0.36253776435045315,0.5270270270270272,0.46296296296296297,0.0,0.4782608695652174,0.5166666666666667,1.0,0.0,0.6,0.22966666666666666,0.2839333333333333,0.2197,0.2875666666666667,0.2275168,0.2831919,0.21762331,0.284986,801.75
0.46827794561933533,0.5270270270270272,0.46296296296296297,0.25,0.4782608695652174,0.4856410256410256,1.0,0.0,0.6,0.23223333333333335,0.29083333333333333,0.2209,0.29273333333333335,0.22990102,0.28588083,0.21991181,0.28779992,814.17
0.3474320241691843,0.5135135135135137,0.0,0.0,0.30434782608695654,0.48717948717948717,1.0,0.0,0.6,0.22723333333333334,0.28346666666666664,0.2175,0.28603333333333336,0.22764808,0.2833296,0.21775337,0.28514674,796.76
0.46827794561933533,0.5270270270270272,0.46296296296296297,0.25,0.4782608695652174,0.7335897435897436,1.0,0.0,0.6,0.24203333333333335,0.2986,0.23096666666666665,0.3006666666666667,0.23463348,0.29177526,0.22440173,0.2933554,839.83
0.3323262839879154,0.2432432432432434,0.9259259259259259,0.6666666666666666,0.43478260869565216,0.3525641025641026,1.0,0.0,0.6,0.23276666666666665,0.2928,0.2218,0.29383333333333334,0.234043,0.2919117,0.22362457,0.29302725,817.44
0.29003021148036257,0.5,0.0,0.6666666666666666,0.43478260869565216,0.7241025641025641,1.0,0.0,0.6,0.22993333333333332,0.28796666666666665,0.217,0.28646666666666665,0.2222338,0.27784437,0.21216281,0.27871242,798.36
0.36253776435045315,0.5270270270270272,0.46296296296296297,0.0,0.4782608695652174,0.55,1.0,0.0,0.6,0.22966666666666666,0.2854333333333333,0.21936666666666668,0.28736666666666666,0.2293182,0.28507468,0.21944724,0.2871034,801.42
