Engine_RatedPower_kw,Engine_Displacement_ltr,Engine_IdlingSpeed_rpm,Engine_RatedSpeed_rpm,GrossVehicleMass_t,CurbMassChassis_kg,Gearbox_TransmissionRatioFinalGear,Gearbox_TransmissionType,Gearbox_GearsCount,RDL_CO2_gkm,RDR_CO2_gkm,LHL_CO2_gkm,LHR_CO2_gkm,y0,y1,y2,y3
0.5316455696202531,0.42268041237113413,0.5,0.0,0.42622950819672145,0.4949528936742934,1.0,0.0,0.6,0.24426666666666666,0.2987,0.24126666666666666,0.30826666666666663,0.23810543,0.29449043,0.23429662,0.29992557
0.5316455696202531,0.6288659793814434,0.0,0.0,0.01639344262295105,0.6039703903095559,1.0,0.0,0.6,0.23696666666666666,0.2928,0.22986666666666666,0.2990333333333333,0.26085526,0.31289214,0.25540304,0.32110333
0.5949367088607594,0.6288659793814434,0.0,0.0,0.42622950819672145,0.7748990578734859,1.0,0.0,0.6,0.2777,0.331,0.2774333333333333,0.3439333333333333,0.26380953,0.31484428,0.25825724,0.32407543
0.2468354430379747,0.4123711340206185,0.0,0.0,0.18032786885245922,0.5928667563930013,1.0,0.0,0.6,0.21706666666666669,0.2662333333333333,0.2104333333333333,0.2693333333333333,0.25653905,0.3090159,0.2509194,0.3177246
0.6044303797468354,0.4536082474226804,0.5,0.5,0.42622950819672145,0.7621130551816958,1.0,0.0,0.6,0.27773333333333333,0.3343333333333333,0.27553333333333335,0.34480000000000005,0.2573582,0.31072414,0.24909875,0.31752905
0.48417721518987344,0.4123711340206185,0.0,0.0,0.01639344262295105,0.5104306864064603,1.0,0.0,0.6,0.22793333333333332,0.28123333333333334,0.2205666666666667,0.28703333333333336,0.2647588,0.31554338,0.2600447,0.3250398
0.3259493670886076,0.4123711340206185,0.0,0.0,0.01639344262295105,0.45827725437415884,1.0,0.0,0.6,0.27076666666666666,0.3205,0.272,0.33396666666666663,0.2627247,0.31417108,0.25711837,0.32214642
0.4050632911392405,0.4123711340206185,0.0,0.0,0.18032786885245922,0.5211978465679677,1.0,0.0,0.6,0.2695,0.32003333333333334,0.26996666666666663,0.33253333333333335,0.2605781,0.31223503,0.25467497,0.32072112
0.48417721518987344,0.4123711340206185,0.0,0.0,0.01639344262295105,0.4996635262449529,1.0,0.0,0.6,0.27040000000000003,0.323,0.2707,0.33646666666666664,0.2647324,0.31552657,0.26001567,0.3249971
0.5822784810126582,0.5876288659793815,1.0,0.3333333333333333,0.42622950819672145,0.5114401076716016,1.0,0.0,0.6,0.2464,0.3007,0.24209999999999998,0.30796666666666667,0.24784008,0.3021445,0.24133085,0.30992985
0.5791139240506329,0.42268041237113413,1.0,0.3333333333333333,0.5081967213114755,0.6093539703903096,1.0,0.0,0.6,0.26503333333333334,0.3221,0.26253333333333334,0.3318666666666667,0.2574278,0.3104333,0.24951409,0.31775418
0.38924050632911394,0.42268041237113413,1.0,0.3333333333333333,0.2622950819672133,0.46534320323014805,1.0,0.0,0.6,0.2653666666666667,0.3199,0.2633333333333333,0.3299333333333333,0.23916174,0.29531443,0.23506549,0.30126578
0.4430379746835443,0.6185567010309277,0.0,0.3333333333333333,0.11475409836065617,0.43405114401076716,1.0,0.0,0.6,0.23763333333333334,0.2886666666666667,0.23446666666666666,0.2950333333333333,0.23766237,0.29436043,0.23393501,0.29860765
0.3259493670886076,0.3917525773195876,1.0,0.3333333333333333,0.42622950819672145,0.45928667563930015,1.0,0.0,0.6,0.2261,0.28203333333333336,0.21866666666666668,0.2868,0.23990604,0.29587352,0.23556365,0.30231404
0.4050632911392405,0.4123711340206185,0.0,0.0,0.01639344262295105,0.5302826379542396,1.0,0.0,0.6,0.23266666666666666,0.28846666666666665,0.22523333333333334,0.2945,0.26394138,0.31496918,0.258825,0.32387552
0.5474683544303798,0.4123711340206185,0.0,0.0,0.01639344262295105,0.6652086137281292,0.38888888888888895,0.0,0.6,0.2786666666666667,0.33176666666666665,0.27996666666666664,0.34619999999999995,0.26455003,0.31536853,0.26003027,0.32451123
0.7215189873417721,0.6288659793814434,0.0,0.0,0.01639344262295105,0.8785329744279946,1.0,0.0,0.6,0.2593666666666667,0.31693333333333334,0.25533333333333336,0.3268,0.26575994,0.3164054,0.26140627,0.3264255
0.48417721518987344,0.4123711340206185,0.0,0.0,0.01639344262295105,0.5023553162853297,1.0,0.0,0.6,0.27190000000000003,0.3249333333333333,0.27240000000000003,0.339,0.26473868,0.31553087,0.26002285,0.32500774
